frame,aX,aY,aZ,gX,gY,gZ,label
2772,0.21,0.09187,-0.84314,-12.87325,3.71454,-27.01547,Standing
2772,0.21611,0.07136,-0.88024,-11.95772,5.91181,-28.05306,Standing
2773,0.23027,0.05891,-0.87951,-11.89669,9.39081,-27.0765,Standing
2773,0.23564,0.05574,-0.89758,-11.46944,10.00116,-27.50375,Standing
2773,0.22538,0.00691,-0.88147,-10.49288,19.76679,-26.34408,Standing
2773,0.2166,0.01301,-0.86706,-5.79317,18.60712,-26.58822,Standing
2774,0.19438,-0.00847,-0.85827,-1.39864,18.36298,-25.00131,Standing
2774,0.18535,-0.01409,-0.95983,0.12724,14.88398,-21.15609,Standing
2774,0.18242,-0.0346,-1.00744,-4.93868,13.72431,-20.72885,Standing
2774,0.20903,-0.05315,-1.00695,-11.71358,13.23603,-20.78988,Standing
2775,0.21684,-0.04387,-0.89099,-9.51632,13.90741,-15.84603,Standing
2775,0.30326,0.08162,-0.76086,14.71464,5.91181,-6.38558,Standing
2775,0.3228,0.19099,-0.74231,37.66386,5.36249,-3.4559,Standing
2775,0.31352,0.26545,-0.78796,38.45731,13.23603,-4.12728,Standing
2776,0.28837,0.29915,-0.91784,36.32108,17.20331,-4.24935,Standing
2776,0.25566,0.32576,-1.01525,24.84648,17.8747,-3.4559,Standing
2776,0.24101,0.24592,-0.95642,7.81767,14.88398,0.26725,Standing
2776,0.25029,0.19075,-0.91125,1.71415,13.23603,2.28141,Standing
2777,0.23491,0.12361,-0.8944,-12.446,11.40497,5.51627,Standing
2777,0.19731,0.05623,-0.86731,-28.43722,15.06708,9.11735,Standing
2777,0.17363,-0.03972,-0.85363,-34.6628,13.5412,11.74186,Standing
2777,0.15239,-0.0512,-0.90075,-30.75655,9.0246,13.38981,Standing
2778,0.15898,-0.07585,-0.92224,-22.27267,3.95868,11.61979,Standing
2778,0.1746,-0.10051,-0.9049,-7.7463,-0.25274,8.87321,Standing
2778,0.22075,-0.08733,-0.90148,6.29179,0.66279,6.18766,Standing
2778,0.25419,-0.02654,-0.87927,10.44218,2.55487,4.96696,Standing
2779,0.26298,0.02351,-0.87731,5.49833,4.08075,2.64762,Standing
2779,0.25297,0.04646,-0.89636,4.27763,1.88349,3.80729,Standing
2779,0.27372,0.01057,-0.89001,3.60624,0.78486,-1.1976,Standing
2779,0.28618,-0.00579,-0.92199,2.01933,-4.22003,-12.4891,Standing
2780,0.28422,0.04817,-0.98913,-0.78829,2.31073,-10.78012,Standing
2780,0.27226,0.08918,-1.02526,-0.66622,7.43769,1.06071,Standing
2780,0.25761,0.09651,-0.96154,6.59696,10.00116,9.11735,Standing
2780,0.21733,0.1551,-0.87023,18.25468,14.63984,14.4274,Standing
2781,0.13481,0.20466,-0.79187,14.6536,10.42841,17.11295,Standing
2781,0.10136,0.22273,-0.82702,3.48417,2.31073,19.00504,Standing
2781,0.08769,0.19148,-0.85607,-9.82149,-8.43145,21.81266,Standing
2781,0.13066,0.17146,-0.89856,-24.71407,-17.52569,25.3527,Standing
2782,0.19877,0.09016,-0.95373,-42.4753,-19.41778,28.70963,Standing
2782,0.23759,0.04499,-0.94665,-44.24532,-20.76056,29.99137,Standing
2782,0.2725,0.00544,-0.91003,-41.43771,-20.51641,28.70963,Standing
2782,0.30131,-0.01287,-0.89123,-36.98214,-17.22052,22.48405,Standing
2783,0.30937,-0.0136,-0.91296,-28.98653,-10.87286,14.2443,Standing
2783,0.28886,-0.1054,-0.91174,-7.31905,-10.81182,-9.1932,Standing
2783,0.26005,-0.11443,-0.93811,11.1746,-8.67559,-27.01547,Standing
2783,0.25102,-0.09221,-0.92175,33.94071,-7.51593,-36.65902,Standing
2784,0.23906,-0.06975,-0.88464,52.55643,-10.38458,-47.2181,Standing
2784,0.2498,0.05403,-0.87097,75.01738,-5.44073,-48.13363,Standing
2784,0.25346,0.17415,-0.86218,79.53398,1.88349,-37.33041,Standing
2784,0.20243,0.25056,-0.83654,73.12529,10.2453,-21.3392,Standing
2785,0.16874,0.31282,-0.84558,55.36405,10.79462,-7.66732,Standing
2785,0.14848,0.32795,-0.86413,23.80888,3.65351,6.4318,Standing
2785,0.17631,0.305,-0.88781,8.73319,-2.0838,14.97672,Standing
2785,0.18119,0.28328,-0.90002,-0.78829,-6.05108,22.72819,Standing
2785,0.1934,0.25789,-0.91369,-9.51632,-7.21075,29.8693,Standing
2786,0.25077,0.19514,-0.90148,-21.54024,-10.81182,38.04801,Standing
2786,0.27812,0.14509,-0.88708,-29.23067,-9.46905,40.36735,Standing
2786,0.2935,0.0865,-0.92419,-38.14181,-3.97589,33.65348,Standing
2786,0.26664,0.0323,-0.92785,-39.66769,3.59247,27.24479,Standing
2786,0.25395,-0.0009,-0.90466,-38.56905,5.60663,20.59196,Standing
2787,0.2454,-0.01165,-0.91955,-36.55489,5.91181,17.5402,Standing
2787,0.22026,-0.01751,-0.91003,-35.39523,8.53632,16.13639,Standing
2787,0.21806,-0.01995,-0.90734,-33.99142,8.53632,13.75602,Standing
2787,0.21611,-0.02019,-0.90319,-32.34347,8.41425,12.53531,Standing
2787,0.26664,0.03621,-0.9093,-29.41378,8.78046,9.97184,Standing
2788,0.29448,0.10408,-0.90832,-28.62032,8.29218,7.95768,Standing
2788,0.33769,0.26448,-0.81384,-31.42794,13.3581,3.44108,Standing
2788,0.33207,0.3116,-0.81921,-34.60177,18.11884,4.05143,Standing
2788,0.31254,0.33528,-0.85412,-40.70528,20.3161,5.88248,Standing
2788,0.26957,0.26887,-0.91272,-48.15157,24.6496,9.78873,Standing
2789,0.23784,0.20222,-0.89099,-42.90255,23.30683,8.99528,Standing
2789,0.20976,0.12019,-0.85852,-30.87862,22.63544,6.79801,Standing
2789,0.17851,0.03328,-0.82507,-10.85909,16.77607,3.50211,Standing
2789,0.18535,-0.02825,-0.80993,39.06767,10.30634,-13.34359,Standing
2789,0.1746,-0.049,-0.81897,55.18095,10.18427,-20.42367,Standing
2790,0.18803,-0.06707,-0.83435,63.11552,12.99189,-26.52719,Standing
2790,0.17436,-0.08977,-0.84655,65.86211,12.07636,-33.11898,Standing
2790,0.19023,-0.11956,-0.85119,60.61308,12.80878,-43.7391,Standing
2790,0.19975,-0.12737,-0.85852,54.87577,13.11396,-48.37777,Standing
2790,0.22563,-0.15422,-0.85754,34.85624,15.73847,-55.45785,Standing
2791,0.21904,-0.16033,-0.87512,22.4661,14.94501,-58.08236,Standing
2791,0.22368,-0.17864,-0.89636,8.97733,14.39569,-59.30306,Standing
2791,0.21562,-0.19402,-0.9281,-2.61934,13.3581,-60.21859,Standing
2791,0.25053,-0.22039,-0.96325,-18.24434,13.11396,-62.8431,Standing
2791,0.26274,-0.25286,-0.95813,-21.2961,11.83222,-66.56625,Standing
2792,0.25566,-0.2863,-0.95837,-18.91573,12.56464,-70.53353,Standing
2792,0.2454,-0.31023,-0.95837,-12.99532,12.07636,-76.51498,Standing
2792,0.24907,-0.30925,-1.0072,8.12284,12.56464,-91.77377,Standing
2792,0.22831,-0.25383,-1.05651,25.39579,15.00605,-106.2391,Standing
2792,0.21977,-0.22942,-1.05163,35.10038,12.86982,-111.06087,Standing
2793,0.21928,-0.16936,-0.96203,65.12968,6.82734,-92.62826,Standing
2793,0.19804,-0.04705,-0.9696,70.74492,21.65888,-70.89974,Standing
2793,0.21244,0.03181,-1.03723,60.3079,26.17548,-57.53304,Standing
2793,0.22319,0.05378,-1.03527,54.81474,29.59345,-50.81918,Standing
2793,0.2249,0.10261,-0.99401,45.17118,32.88935,-40.32113,Standing
2794,0.23149,0.13191,-0.92663,52.12919,36.73456,-30.67758,Standing
2794,0.25102,0.20417,-0.93908,67.7542,35.33075,-27.0765,Standing
2794,0.26152,0.22517,-0.89416,72.08769,36.67353,-27.19857,Standing
2794,0.27421,0.2198,-0.8905,65.31279,39.48114,-27.13754,Standing
2794,0.27031,0.19709,-0.90441,55.05888,38.50458,-26.16097,Standing
2795,0.283,0.13069,-0.94519,39.1287,36.36835,-23.23129,Standing
2795,0.32206,0.06599,-0.94836,21.61161,37.58905,-24.14681,Standing
2795,0.38627,-0.04802,-0.90686,5.49833,43.14325,-34.82796,Standing
2795,0.3975,-0.11565,-0.88171,2.38554,48.69745,-41.78597,Standing
2795,0.38237,-0.14666,-0.87829,6.23075,48.27021,-43.7391,Standing
2796,0.40385,-0.13079,-0.89172,20.75712,48.14814,-40.07699,Standing
2796,0.42363,-0.06951,-0.90783,31.3162,47.47675,-36.90316,Standing
2796,0.43486,-0.0114,-0.92273,33.20829,50.10126,-34.03451,Standing
2796,0.41874,-0.00554,-0.80383,36.68729,55.10614,-35.9266,Standing
2796,0.32109,0.07869,-0.75817,47.30741,61.14862,-44.34945,Standing
2797,0.26054,0.16755,-0.79162,42.24149,59.98896,-49.4764,Standing
2797,0.22758,0.17634,-0.76818,30.94999,51.74921,-49.23226,Standing
2797,0.22636,0.14729,-0.76965,13.55497,38.38251,-44.47152,Standing
2797,0.2415,0.10627,-0.77795,-9.45528,30.63105,-38.49007,Standing
2797,0.28373,-0.01799,-0.80676,-43.87911,24.6496,-30.67758,Standing
2798,0.33134,-0.11052,-0.80578,-54.92648,20.3161,-29.39584,Standing
2798,0.34916,-0.18279,-0.82409,-59.1379,14.63984,-28.17513,Standing
2798,0.36161,-0.25457,-0.79138,-54.13302,7.55976,-26.71029,Standing
2798,0.41118,-0.31414,-0.78259,-32.77071,4.32489,-25.79476,Standing
2799,0.4041,-0.3012,-0.87146,-18.12227,7.37665,-26.34408,Standing
2799,0.4185,-0.29192,-0.91174,-7.62423,7.49872,-26.58822,Standing
2799,0.46489,-0.24236,-0.94689,3.179,6.40009,-29.39584,Standing
2799,0.51616,-0.1679,-0.91149,19.65849,17.8747,-38.73421,Standing
2800,0.50029,-0.09539,-0.85412,25.39579,28.31171,-45.9974,Standing
2800,0.50493,-0.03093,-0.87951,19.96366,38.44355,-55.39681,Standing
2800,0.48002,-0.04216,-0.82946,8.9163,44.48603,-64.0638,Standing
2800,0.48735,-0.08489,-0.74694,8.9163,47.11054,-71.6932,Standing
2801,0.48637,-0.13005,-0.55261,9.28251,49.97919,-75.96566,Standing
2801,0.44487,-0.13494,-0.30456,8.97733,54.06855,-89.51546,Standing
2801,0.29985,-0.12371,-0.12976,21.67265,54.25165,-98.12142,Standing
2801,0.01786,-0.10173,-0.07458,48.1619,14.51777,-98.67074,Standing
2802,-0.03194,-0.0241,-0.12609,54.02128,-34.31036,-101.35629,Standing
2802,-0.03389,0.02644,-0.26208,66.47246,-79.65948,-95.74105,Standing
2802,0.0518,0.10408,-0.46569,67.63213,-117.98956,-66.07796,Standing
2802,0.17314,0.13289,-0.68957,55.66923,-153.69511,-48.37777,Standing
2803,0.38163,0.18562,-0.87878,31.56034,-189.15654,-41.23666,Standing
2803,0.61308,0.24104,-1.08679,0.18827,-201.18047,-47.34017,Standing
2803,0.7249,0.22078,-1.16735,-32.09933,-194.71074,-52.5892,Standing
2803,0.7935,0.20564,-1.18176,-65.36348,-166.08525,-54.8475,Standing
2804,0.79326,0.14924,-1.13391,-78.11983,-152.29131,-54.48129,Standing
2804,0.77153,0.11726,-1.09606,-84.46748,-140.57256,-52.71127,Standing
2804,0.72905,0.09016,-1.05749,-83.18575,-128.91484,-49.59847,Standing
2804,0.65043,0.03694,-0.98645,-66.58418,-107.91875,-34.03451,Standing
2805,0.627,0.03035,-0.98034,-56.63546,-99.55694,-26.46615,Standing
2805,0.59355,0.04573,-0.97668,-48.21261,-91.98858,-20.72885,Standing
2805,0.58964,0.05818,-0.94348,-49.92159,-78.80499,-8.1556,Standing
2805,0.58793,0.10969,-0.93469,-57.85616,-72.82354,-2.05209,Standing
2806,0.5894,0.11457,-0.88855,-71.22285,-63.30206,4.72282,Standing
2806,0.59379,0.1031,-0.85949,-76.65498,-59.57891,4.60074,Standing
2806,0.57475,0.07917,-0.82141,-78.97432,-57.32061,3.92936,Standing
2806,0.54863,0.0677,-0.75085,-78.48604,-56.03888,1.12174,Standing
2807,0.46952,0.02473,-0.73791,-76.47188,-56.9544,-2.78451,Standing
2807,0.41191,-0.04753,-0.75549,-79.64571,-60.43341,0.32828,Standing
2807,0.4019,-0.13762,-0.77795,-82.27022,-64.21758,5.69938,Standing
2807,0.3665,-0.2072,-0.76745,-82.88057,-65.07207,8.56803,Standing
2808,0.31157,-0.22185,-0.72766,-65.36348,-56.28302,6.30973,Standing
2808,0.3018,-0.17424,-0.72961,-50.95919,-53.6585,5.3942,Standing
2808,0.28178,-0.10442,-0.76623,-36.79903,-51.64434,4.90592,Standing
2808,0.22734,0.02766,-0.77038,-19.34298,-51.58331,8.87321,Standing
2809,0.22368,0.09529,-0.776,-12.01876,-55.30645,11.55875,Standing
2809,0.21806,0.14949,-0.81066,-6.34249,-62.20343,13.14567,Standing
2809,0.23613,0.22395,-0.78308,-2.49727,-76.30254,13.2067,Standing
2809,0.2371,0.25862,-0.77185,-3.2297,-81.97881,10.64322,Standing
2810,0.25566,0.28816,-0.78308,-6.09835,-83.19952,5.57731,Standing
2810,0.25346,0.28767,-0.78845,-11.34737,-85.51885,-0.52621,Standing
2810,0.23222,0.3321,-0.81604,-24.592,-84.11504,-16.02914,Standing
2810,0.21464,0.3404,-0.81604,-32.77071,-81.12432,-23.04818,Standing
2811,0.17167,0.31331,-0.79626,-46.44259,-81.4295,-29.27377,Standing
2811,0.18168,0.19539,-0.83996,-67.86592,-70.74834,-10.4139,Standing
2811,0.1497,0.10237,-0.94177,-84.22334,-37.30108,3.56315,Standing
2811,0.08134,0.06965,-1.24401,-82.02608,3.40937,3.50211,Standing
2812,-0.00362,0.0699,-1.40539,-67.56075,26.23652,-1.3807,Standing
2812,-0.08028,0.04915,-1.46276,-28.74239,30.93622,-7.24008,Standing
2812,-0.14034,-0.00017,-1.42565,58.2327,19.52265,-16.63949,Standing
2812,-0.1816,-0.01921,-1.35559,102.23906,14.27362,-16.70053,Standing
2813,-0.21431,-0.00823,-1.2489,118.84062,9.0246,-7.54525,Standing
2813,-0.18502,-0.00188,-1.24743,118.29131,-8.55352,12.65738,Standing
2813,-0.1462,0.07185,-1.18566,107.12187,-18.19708,24.86442,Standing
2813,-0.07906,0.14338,-1.20422,98.1497,-32.2962,25.16959,Standing
2814,-0.02193,0.14656,-1.1781,92.4124,-42.97735,19.31022,Standing
2814,-0.00801,0.15315,-1.03039,96.929,-47.06671,7.59147,Standing
2814,0.0374,0.14949,-0.90222,100.46904,-54.08575,-1.01449,Standing
2814,0.08793,0.15535,-0.79113,100.77422,-56.28302,-4.79867,Standing
2815,0.11992,0.16511,-0.71057,96.80693,-57.07647,-12.79428,Standing
2815,0.15214,0.17952,-0.63439,78.98466,-59.27374,-14.38119,Standing
2815,0.23222,0.18098,-0.62048,54.87577,-55.91681,-23.65853,Standing
2815,0.19365,0.08918,-0.68273,20.63505,-45.29669,-36.90316,Standing
2815,0.15898,-0.0446,-0.74377,-15.37569,-27.53546,-43.9222,Standing
2816,0.08232,-0.09221,-1.0758,-36.24972,-9.59112,-39.28353,Standing
2816,0.09013,-0.05681,-1.17297,-54.80441,-23.87335,-52.10091,Standing
2816,0.14872,0.003,-1.01428,-38.56905,-46.63946,-70.83871,Standing
2816,0.20439,0.07917,-0.94152,10.07597,-53.6585,-92.8724,Standing
2816,0.2559,0.18635,-0.78259,66.28935,-38.15557,-100.868,Standing
2817,0.25175,0.30207,-0.81481,83.86748,-14.96222,-99.28109,Standing
2817,0.26103,0.43538,-0.9757,82.3416,8.71943,-96.90072,Standing
2817,0.22587,0.45247,-1.08239,65.61797,26.11444,-94.0931,Standing
2817,0.16118,0.48298,-1.14563,60.42997,34.04902,-94.33724,Standing
2817,0.11479,0.50642,-1.10095,56.64579,38.80976,-90.43099,Standing
2818,0.08574,0.52815,-1.04235,39.86112,43.87568,-77.36947,Standing
2818,0.11796,0.55012,-0.99914,11.35771,45.27948,-60.27962,Standing
2818,0.08085,0.44734,-1.03576,-35.63937,52.78681,-36.84212,Standing
2818,0.06205,0.35408,-1.09851,-52.91232,61.82001,-22.92611,Standing
2818,0.03398,0.30085,-1.12463,-68.41524,74.02705,-10.53597,Standing
2819,-0.02193,0.25618,-1.11682,-84.16231,83.24335,-2.11312,Standing
2819,-0.03585,0.19856,-1.04895,-88.43477,86.60029,4.41764,Standing
2819,-0.07051,0.11067,-0.8446,-77.81465,90.32343,0.99967,Standing
2819,-0.08492,0.05134,-0.71276,-63.47139,81.04609,-15.41879,Standing
2819,-0.13716,-0.00872,-0.64636,-46.62569,76.59052,-33.30209,Standing
2820,-0.18453,-0.04827,-0.60339,-37.28732,63.04072,-44.53255,Standing
2820,-0.23848,-0.06462,-0.58752,-36.9211,36.61249,-37.63558,Standing
2820,-0.2314,-0.05266,-0.505,-32.95382,13.29706,-23.29232,Standing
2820,-0.18599,0.05793,-0.52648,-19.22091,-13.25323,-15.05258,Standing
2820,-0.10372,0.18098,-0.57409,-12.87325,-40.1087,-14.86947,Standing
2821,-0.0981,0.24348,-0.87268,-10.49288,-79.41534,2.70865,Standing
2821,-0.01656,0.32014,-0.94909,-19.28194,-110.78741,34.32487,Standing
2821,0.09599,0.22493,-0.99548,-37.47042,-150.58232,69.11491,Standing
2821,0.12919,0.19099,-1.07849,-48.63985,-167.30595,80.77262,Standing
2822,0.1248,0.13704,-1.40515,-62.37276,-161.44658,91.20963,Standing
2822,0.28105,0.15779,-1.11193,-88.55684,-154.30547,98.77799,Standing
2822,0.33867,0.07039,-0.95275,-71.95528,-148.69023,71.61735,Standing
2822,0.33427,0.02864,-0.9281,-54.43819,-139.35185,53.18473,Standing
2823,0.29618,0.02742,-1.04895,-25.56856,-109.32256,30.60172,Standing
2823,0.26396,0.04475,-1.13122,-22.45577,-97.97002,29.01481,Standing
2823,0.23051,0.03083,-1.16027,-25.69063,-86.92266,33.53141,Standing
2823,0.24125,-0.00554,-1.16052,-41.74288,-70.01592,48.05778,Standing
2824,0.24614,-0.02263,-1.14611,-46.01534,-59.82306,48.91227,Standing
2824,0.20439,-0.10051,-1.14392,-36.06661,-38.64386,44.82291,Standing
2824,0.18022,-0.12322,-1.11755,-26.11788,-25.94854,44.4567,Standing
2824,0.12651,-0.18035,-1.13415,3.30107,1.15107,49.09538,Standing
2825,0.10673,-0.1718,-1.14782,20.08573,9.39081,55.13786,Standing
2825,0.10038,-0.15276,-1.14294,33.81864,17.02021,59.10514,Standing
2825,0.106,-0.10027,-1.20959,49.68778,28.00653,59.28825,Standing
2825,0.08183,-0.06487,-1.19909,51.4578,35.57489,55.19889,Standing
2826,0.08647,-0.02727,-1.19445,55.9744,42.83808,50.74332,Standing
2826,0.07499,-0.00066,-1.17517,64.27519,50.04023,46.16569,Standing
2826,0.06645,0.04792,-1.12878,93.87724,65.60419,38.23112,Standing
2826,0.07377,0.09016,-1.12439,109.01396,72.3791,34.99625,Standing
2827,0.06889,0.11384,-1.1239,120.30547,79.70332,31.63932,Standing
2827,0.06157,0.20393,-1.07067,123.60136,99.96699,26.81754,Standing
2827,0.06035,0.22761,-1.00744,120.97685,109.54951,23.82682,Standing
2827,0.06303,0.26912,-0.91198,118.47441,128.83662,12.90153,Standing
2828,0.02787,0.28889,-0.8778,118.35234,138.11397,6.55387,Standing
2828,-0.00899,0.27302,-0.80017,118.71855,147.08614,-2.54037,Standing
2828,-0.03389,0.23445,-0.74963,119.87822,146.29268,-7.42318,Standing
2828,-0.08028,0.19294,-0.69812,124.27275,138.41914,-17.31088,Standing
2829,-0.10103,0.15876,-0.71643,123.96758,129.93526,-22.68197,Standing
2829,-0.1501,0.09016,-0.68103,116.39922,108.1457,-32.38656,Standing
2829,-0.18087,0.03157,-0.65222,84.41679,80.67988,-33.24105,Standing
2829,-0.15303,-0.19085,-0.64514,-4.38936,23.97821,-31.5931,Standing
2830,-0.12838,-0.14714,-0.68273,14.59257,-14.53497,-61.19515,Standing
2830,-0.0046,0.1446,-0.8385,-4.93868,-50.11847,-29.57894,Standing
2830,0.08451,0.28572,-0.90637,-17.20675,-55.00128,4.47867,Standing
2830,0.1851,0.35383,-0.91442,-25.26339,-48.65362,30.29655,Standing
2831,0.22221,0.37556,-0.93371,-24.34786,-46.39532,35.66764,Standing
2831,0.28276,0.4449,-1.0382,-13.11739,-36.20245,30.78483,Standing
2831,0.28544,0.49763,-1.21276,-8.11251,-23.50714,17.84537,Standing
2831,0.2686,0.51252,-1.3988,-21.17403,-11.72735,19.55436,Standing
2832,0.27665,0.555,-1.46814,-46.44259,2.61591,32.67692,Standing
2832,0.34452,0.56697,-1.50085,-70.67354,8.65839,34.2028,Standing
2832,0.34477,0.45784,-1.41857,-80.56123,18.48505,26.02408,Standing
2832,0.31791,0.36067,-1.33825,-63.04415,43.38739,28.52653,Standing
2833,0.32011,0.34407,-1.27697,-51.08126,75.61396,38.53629,Standing
2833,0.25883,0.31599,-1.00231,-80.37813,98.92939,37.13248,Standing
2833,0.18217,0.24958,-0.99499,-86.84785,84.58613,50.74332,Standing
2833,0.18901,0.13069,-0.90734,-88.12959,105.03291,69.23698,Standing
2834,0.20536,0.01155,-0.56994,-47.11398,85.50166,21.0192,Standing
2834,0.0081,0.0179,-0.46618,31.07206,88.85859,-33.54623,Standing
2834,-0.07003,0.00642,-0.3197,56.40165,64.87177,-20.3016,Standing
2834,-0.10787,-0.07683,-0.21325,49.68778,33.25556,4.05143,Standing
2835,-0.12642,-0.14544,-0.01477,9.9539,1.70038,34.3859,Standing
2835,-0.07979,-0.08171,0.14881,-41.19357,-38.52179,84.43473,Standing
2835,-0.0273,0.01423,0.00989,-53.5837,-63.30206,113.24332,Standing
2835,0.01005,0.10652,-0.17932,-48.39571,-73.00665,134.78874,Standing
2836,0.03544,0.19856,-0.41784,-51.26437,-77.95049,145.10368,Standing
2836,0.13359,0.25569,-0.56726,-75.25117,-80.75811,142.23503,Standing
2836,0.17534,0.39998,-1.13195,-103.75459,-54.08575,109.0319,Standing
2836,0.11064,0.41999,-1.59631,-135.49287,-45.96807,107.56705,Standing
2837,0.08989,0.43855,-2.06311,-183.34444,-52.62091,120.01823,Standing
2837,0.16801,0.43098,-2.21032,-227.65596,-70.68731,117.0275,Standing
2837,0.25273,0.22346,-1.67248,-163.32491,-65.56036,83.27506,Standing
2837,0.25273,0.15022,-1.49719,-27.58272,-44.50323,54.3444,Standing
2838,0.19511,0.05085,-1.55334,55.85233,-26.31475,49.09538,Standing
2838,0.10868,-0.05632,-1.557,57.25614,-18.68536,67.8942,Standing
2838,0.11381,-0.06023,-1.43737,44.37772,-9.77423,113.24332,Standing
2838,0.14653,-0.07561,-1.54528,54.63163,-11.117,137.04704,Standing
2839,0.23222,-0.05169,-1.29943,93.02275,-18.31915,113.5485,Standing
2839,0.24833,-0.00676,-1.1007,148.86992,-24.78888,69.90836,Standing
2839,0.19047,0.05378,-0.8258,208.74541,-12.76495,22.91129,Standing
2839,0.16996,0.08357,-0.67712,226.07939,-8.30938,3.80729,Standing
2840,0.05693,0.21565,-0.39196,224.73662,-5.5628,-10.10873,Standing
2840,0.13383,0.1988,-0.39221,202.15361,-12.03253,-23.84164,Standing
2840,0.15507,0.19026,-0.22912,165.77666,-42.97735,-48.07259,Standing
2840,0.24223,0.19099,-0.14758,106.32841,-76.36358,-79.99398,Standing
2841,0.30937,0.1634,-0.09606,44.07255,-55.00128,-62.8431,Standing
2841,0.33085,0.149,0.04017,14.34843,-16.06085,-32.8138,Standing
2841,0.36576,0.17048,0.06385,4.70487,35.9411,-13.22152,Standing
2841,0.35209,0.24128,-0.07824,4.03349,65.84834,-8.46078,Standing
2842,0.30351,0.48176,-0.59362,-19.77022,117.23994,5.15006,Standing
2842,0.29277,0.60261,-0.85363,-49.55538,133.41426,11.43668,Standing
2842,0.24223,0.68049,-1.09314,-92.03584,144.09541,17.96744,Standing
2842,0.2122,0.77473,-1.54553,-196.467,135.48946,39.26871,Standing
2843,0.23881,0.81843,-1.6466,-246.02754,123.09931,47.81364,Standing
2843,0.20195,0.81697,-1.86853,-303.58371,112.72334,57.39616,Standing
2843,0.22929,0.90486,-1.68005,-304.74338,103.99531,64.53727,Standing
2843,0.0308,0.84578,-1.80822,-280.57346,85.62373,69.90836,Standing
2844,0.3018,0.73835,-1.70813,-244.31856,40.2746,88.15788,Standing
2844,0.29667,0.60872,-1.33972,-132.31905,74.75947,52.94059,Standing
2844,0.31059,0.58772,-1.24646,-71.77217,72.07392,12.77946,Standing
2844,0.25834,0.54329,-1.21447,-30.02413,80.92402,-22.5599,Standing
2845,0.20048,0.54304,-1.1969,-13.78878,93.25312,-44.59359,Standing
2845,0.13774,0.50105,-1.15759,-31.73311,105.52119,-63.81966,Standing
2845,0.1414,0.48127,-1.10559,-52.05782,105.15498,-66.20004,Standing
2845,0.03325,0.31648,-1.01843,-77.08223,90.68964,-66.38314,Standing
2845,0.01225,0.2176,-0.98889,-74.45772,76.83466,-64.30795,Standing
2846,-0.05147,0.128,-0.97277,-65.42451,60.11103,-61.01205,Standing
2846,-0.08419,0.0616,-0.94787,-55.04855,39.237,-54.90853,Standing
2846,-0.08663,0.00837,-0.63024,-29.77999,-5.13555,-30.86068,Standing
2846,-0.15181,-0.06853,-0.51965,-13.60567,-30.58722,-17.49398,Standing
2846,-0.14254,-0.14861,-0.48889,2.26347,-65.13311,8.93424,Standing
2943,1.22612,-0.04485,-1.60974,-108.88155,-260.26251,42.13737,Walking
2943,1.33818,0.07722,-1.66735,-79.03535,-221.74931,31.70035,Walking
2943,1.33305,0.18855,-1.50158,-55.53683,-130.44072,21.32438,Walking
2943,1.21489,-0.04241,-1.31823,-25.26339,-46.39532,35.4235,Walking
2943,0.98051,-0.23406,-1.0675,31.98759,12.74775,33.22623,Walking
2944,0.67778,-0.31609,-0.98254,86.12578,40.70185,8.32389,Walking
2944,0.54033,-0.1718,-0.88903,133.79424,40.51874,6.67594,Walking
2944,0.50737,0.01326,-0.49475,193.60869,48.39228,28.52653,Walking
2944,0.40702,0.14021,-0.28942,190.679,53.39716,26.81754,Walking
2944,0.42387,0.18123,-0.0028,154.72929,62.91865,54.71061,Walking
2945,0.48808,0.26716,0.27161,115.78886,92.09345,75.76774,Walking
2945,0.29521,0.38215,0.28162,123.35722,142.38643,51.53678,Walking
2945,0.06743,0.35701,0.22498,132.6956,157.0959,32.98209,Walking
2945,-0.1418,0.33235,0.14637,128.78935,150.321,25.90201,Walking
2945,-0.34029,0.33015,-0.0614,107.24394,123.52656,26.45133,Walking
2946,-0.42134,0.2425,-1.02282,38.03007,56.02167,86.32682,Walking
2946,-0.35933,0.17707,-1.94372,-50.22677,-5.07452,153.34343,Walking
2946,-0.26583,-0.08806,-2.48107,-201.34981,-104.07354,205.04021,Walking
2946,0.10112,-0.41448,-2.47277,-260.12668,-220.71172,233.05534,Walking
2946,0.64848,-1.25432,-2.07897,-133.29561,-265.87775,167.25945,Walking
2947,1.24028,-1.55632,-1.6217,-43.63497,-230.05009,104.14909,Walking
2947,1.47636,-1.44085,-1.43493,7.32939,-139.35185,31.82242,Walking
2947,1.23808,-1.00457,-1.43127,41.99735,-29.91583,-24.26888,Walking
2947,0.88871,-0.60491,-1.40588,56.8289,58.40204,-9.07113,Walking
2948,0.57402,-0.46868,-1.23962,68.60869,101.79804,38.10905,Walking
2948,0.49052,-0.35857,-1.07482,94.12138,92.64277,29.62516,Walking
2948,0.46977,-0.17376,-0.92297,121.09892,79.27607,-4.37142,Walking
2948,0.42216,0.02082,-0.76355,130.80351,72.5622,-44.04427,Walking
2949,0.28349,0.07258,-0.49621,99.43144,67.008,-95.3138,Walking
2949,0.23198,0.02156,-0.28796,74.34599,66.15351,-120.52132,Walking
2949,0.20121,-0.06194,0.04432,41.57011,81.47334,-130.53108,Walking
