frame,aX,aY,aZ,gX,gY,gZ,label
2798,-0.79927,-0.08416,0.43763,16.36259,28.67792,-391.8226,Sitting
2799,-0.89595,-0.07878,0.47767,23.80888,1.82245,-388.58774,Sitting
2799,-0.96724,-0.05242,0.48499,26.55546,-33.02862,-379.37143,Sitting
2799,-0.98726,0.01863,0.43665,6.23075,-122.68926,-349.34213,Sitting
2799,-0.93892,0.04206,0.36512,-20.74679,-173.10429,-329.68881,Sitting
2799,-0.85103,-0.00383,0.30433,-52.24093,-218.39238,-308.63168,Sitting
2800,-0.61373,-0.08171,0.05384,-97.1628,-280.58722,-274.81821,Sitting
2800,-0.51168,-0.11638,-0.03991,-112.23848,-300.66779,-264.93051,Sitting
2800,-0.37105,-0.22942,-0.25817,-126.76485,-328.62189,-251.1976,Sitting
2800,-0.28682,-0.26555,-0.39123,-123.40791,-334.66437,-249.42757,Sitting
2800,-0.12105,-0.32317,-0.75939,-108.14912,-323.37286,-260.84116,Sitting
2801,-0.06197,-0.3781,-0.95935,-97.59004,-303.96368,-276.77133,Sitting
2801,-0.07759,-0.4721,-1.47522,-56.14718,-236.09258,-302.03989,Sitting
2801,-0.26851,-0.44402,-2.08361,33.51347,-164.19316,-279.39584,Sitting
2801,-0.40914,-0.13225,-2.61462,150.63994,-136.4832,-218.54378,Sitting
2801,-0.42916,0.1822,-2.75549,188.48174,-137.82597,-189.30794,Sitting
2802,-0.47823,0.75251,-2.63977,149.72441,-152.04716,-160.19417,Sitting
2802,-0.57344,0.70027,-1.65051,70.98906,-152.53545,-155.18929,Sitting
2802,-0.68697,0.61897,-1.11804,141.97295,-154.00029,-160.98763,Sitting
2802,-0.57637,0.65193,-1.36828,213.01787,-184.33476,-158.97346,Sitting
2802,-0.53829,0.50959,-1.35266,217.71758,-201.0584,-152.74788,Sitting
2803,-0.52852,0.33308,-1.22766,213.87236,-225.83867,-138.22151,Sitting
2803,-0.36495,0.201,-1.12487,213.50615,-273.0799,-101.05111,Sitting
2803,0.00322,0.14998,-1.14416,183.17168,-286.14142,-79.32259,Sitting
2803,0.02787,0.10383,-1.13073,141.24052,-244.69853,-100.37972,Sitting
2804,0.06181,0.14729,-1.20495,96.80693,-190.80449,-105.56771,Sitting
2804,0.07597,0.32258,-1.26184,43.4622,-129.28105,-105.62875,Sitting
2804,0.04667,0.37361,-1.28601,-9.82149,-77.88946,-120.94857,Sitting
2804,-0.02535,0.29499,-1.28039,-44.42843,-43.52667,-147.80403,Sitting
2805,-0.05245,0.23616,-1.30603,-51.93575,-24.23956,-184.18098,Sitting
2805,-0.02144,0.06135,-1.24694,-50.59298,-11.36114,-243.9344,Sitting
2805,-0.08394,-0.19646,-1.04943,-21.66231,29.83759,-264.25912,Sitting
2805,-0.62203,-0.40569,-0.83532,11.96806,24.28339,-226.41731,Sitting
2806,-0.75093,-0.37346,-0.70568,18.49882,-11.48321,-193.82454,Sitting
2806,-0.58052,-0.16521,-0.43078,-32.4045,-125.0086,-136.32942,Sitting
2806,-0.32271,-0.09929,-0.44519,-74.70186,-159.43242,-113.86849,Sitting
2806,-0.16207,-0.04705,-0.47839,-132.38008,-149.72783,-70.59457,Sitting
2807,-0.25045,-0.09002,-0.40954,-149.89717,-117.74541,-44.16634,Sitting
2807,-0.34444,-0.09514,-0.38098,-150.38545,-69.71075,-22.86508,Sitting
2807,-0.54415,0.00203,-0.6488,-113.64229,28.43378,-17.55502,Sitting
2807,-0.80928,0.04426,-0.8114,-73.9084,80.13056,-18.95883,Sitting
2808,-1.08614,0.1446,-1.02063,-33.38107,78.54365,-6.44662,Sitting
2808,-1.15255,0.17244,-1.08947,-21.72335,22.63544,5.82145,Sitting
2808,-0.99923,0.27229,-1.32507,-17.08468,-57.93097,30.72379,Sitting
2808,-0.72994,0.42122,-1.58898,-33.68624,-91.13409,66.73454,Sitting
2809,-0.4836,0.35041,-1.65441,-72.74873,-51.52227,81.44401,Sitting
2809,-0.57491,-0.09783,-1.31701,-42.23116,-34.00518,43.48014,Sitting
2809,-0.66378,-0.41082,-1.01525,24.29716,-64.03448,26.51237,Sitting
2809,-0.58638,-0.40789,-0.81579,35.40556,-87.22784,41.22184,Sitting
2810,-0.47628,-0.35466,-0.63537,31.56034,-91.86651,50.49918,Sitting
2810,0.53154,-1.23943,-3.49475,1267.70532,15.06708,152.61101,Sitting
2810,1.24833,-0.13005,-2.04382,1078.92358,157.58418,67.7111,Sitting
2810,0.33476,-0.12175,-0.27478,690.1297,461.84442,-168.00667,Sitting
2811,-1.77315,1.03938,0.5636,470.70828,638.17499,-240.88264,Sitting
2811,-2.34029,0.1949,-0.68566,251.53104,553.33612,-161.65901,Sitting
2811,-2.76827,0.67976,-1.11193,-59.74825,161.91768,-13.03842,Sitting
2811,-1.62178,1.02986,-0.70324,-503.65692,-192.26933,127.58659,Sitting
2812,-1.1545,0.69905,-0.81799,-912.89764,-370.91925,222.31316,Sitting
2812,-0.78902,-0.10198,-1.19836,-1243.76929,-494.75958,340.59927,Sitting
2812,-0.10543,-0.66252,-1.72815,-1103.32739,-590.2796,521.20233,Sitting
2812,0.64628,1.30183,-0.27233,-790.58319,-432.86993,463.76822,Sitting
2813,0.93412,0.40413,-1.53039,-148.43233,-342.78204,306.23648,Sitting
2813,0.88725,0.77937,-1.53088,90.64238,-120.85821,144.24919,Sitting
2813,0.66533,0.65779,-1.38537,87.65166,65.29902,53.42887,Sitting
2813,0.30668,0.16755,-1.22155,82.70781,211.41719,27.24479,Sitting
2814,0.16581,0.09602,-1.31652,119.57304,228.01875,69.60319,Sitting
2814,0.18998,-0.00847,-1.401,97.60039,233.14571,104.45426,Sitting
2814,0.22245,-0.15642,-1.47155,89.29961,275.25995,112.02262,Sitting
2814,0.19243,-0.18889,-1.49719,99.06523,310.78241,103.35563,Sitting
2815,-0.00167,-0.16301,-1.46862,129.94902,372.85516,70.88493,Sitting
2815,-0.11251,-0.122,-1.44348,140.08086,392.93573,55.19889,Sitting
2815,-0.2231,-0.09026,-1.37927,141.72881,404.28827,43.29704,Sitting
2815,-0.31783,-0.04534,-1.30871,135.93047,406.97382,35.05729,Sitting
2816,-0.4858,0.0135,-1.13513,99.98076,392.56952,28.77067,Sitting
2816,-0.63692,0.00471,-0.98791,54.14335,365.59198,31.27311,Sitting
2816,-0.68721,-0.0324,-0.93566,33.69657,347.70868,35.54557,Sitting
2816,-0.79732,-0.09978,-0.87707,4.09452,302.54266,39.69596,Sitting
2817,-0.81881,-0.13909,-0.88147,-3.96212,283.37762,42.62565,Sitting
2817,-0.8337,-0.1613,-0.85974,-8.11251,266.34882,44.15153,Sitting
2817,-0.81099,-0.21575,-0.84387,-7.25802,244.00996,40.48942,Sitting
2817,-0.76632,-0.2697,-0.8966,2.38554,213.8586,23.21647,Sitting
2818,-0.78463,-0.32463,-0.89782,5.19316,204.39815,7.83561,Sitting
2818,-0.83272,-0.35027,-0.88293,18.49882,187.85762,-25.18441,Sitting
2818,-0.87764,-0.34002,-0.8656,30.58378,178.51924,-39.2225,Sitting
2818,-1.01192,-0.31316,-0.82189,61.71171,153.00655,-54.90853,Sitting
2819,-1.06465,-0.29509,-0.77941,76.48222,132.55977,-56.0682,Sitting
2819,-1.13204,-0.26848,-0.73449,104.61943,84.40302,-57.2889,Sitting
2819,-1.1274,-0.23088,-0.70398,117.61992,54.92304,-59.66927,Sitting
2819,-1.13668,-0.18645,-0.65979,129.2166,23.06269,-63.14827,Sitting
2820,-1.06295,-0.09246,-0.60803,138.67705,-16.48809,-66.38314,Sitting
2820,-0.80684,0.09822,-0.5028,136.72392,-92.04961,-64.30795,Sitting
2820,-0.63716,0.19709,-0.52063,124.15068,-126.10723,-58.02132,Sitting
2820,-0.45797,0.27302,-0.56774,105.71806,-148.75127,-54.23714,Sitting
2820,-0.18965,0.37092,-0.73156,61.46757,-165.96318,-53.68783,Sitting
2821,-0.08687,0.43879,-0.82434,44.01151,-166.08525,-57.04476,Sitting
2821,0.01127,0.49226,-0.93322,28.08134,-164.37627,-62.90413,Sitting
2821,0.09013,0.59211,-1.03283,13.06669,-163.46074,-69.67904,Sitting
2821,0.26054,0.74104,-1.13806,-17.45089,-154.73271,-82.25228,Sitting
2821,0.33622,0.80598,-1.17273,-26.97237,-149.11748,-83.71712,Sitting
2822,0.39799,0.86482,-1.19763,-32.77071,-140.63359,-80.11605,Sitting
2822,0.47441,0.89167,-1.22033,-37.16525,-126.77862,-70.6556,Sitting
2822,0.55839,0.90876,-1.22839,-44.30636,-88.02129,-43.43392,Sitting
2822,0.58256,0.91682,-1.22155,-47.96847,-66.59795,-31.5931,Sitting
2822,0.62407,0.88655,-1.21496,-51.44747,-42.42804,-20.85092,Sitting
2823,0.65043,0.85872,-1.22204,-53.21749,-13.92462,-13.22152,Sitting
2823,0.66581,0.80574,-1.23864,-54.49923,49.97919,-9.0101,Sitting
2823,0.61625,0.74275,-1.20373,-53.70577,80.55781,-10.84115,Sitting
2823,0.59477,0.6634,-1.19226,-51.3254,107.23017,-13.22152,Sitting
2823,0.54863,0.58796,-1.19958,-44.7336,130.72871,-17.0057,Sitting
2824,0.46147,0.51204,-1.28234,-19.09884,168.75362,-22.74301,Sitting
2824,0.37358,0.56697,-1.5216,-19.15987,206.90059,-25.00131,Sitting
2824,0.3621,0.63264,-1.59875,-31.48897,227.95772,-22.19369,Sitting
2824,0.31376,0.74885,-1.63171,-49.00607,250.90692,-19.93539,Sitting
2824,0.19072,0.77278,-1.5819,-90.38789,280.02069,-29.39584,Sitting
2825,0.11821,0.75203,-1.59729,-113.76436,292.10565,-31.77621,Sitting
2825,0.05156,0.71028,-1.58947,-134.51631,300.5285,-31.16586,Sitting
2825,-0.04683,0.61311,-1.47277,-145.38057,300.22333,-22.5599,Sitting
2825,-0.06417,0.56379,-1.39465,-146.35713,295.64569,-15.47982,Sitting
2825,-0.13277,0.4532,-1.25305,-150.14131,286.61249,2.46451,Sitting
2826,-0.17012,0.35237,-1.11584,-159.60176,267.14227,25.96305,Sitting
2826,-0.17134,0.30818,-1.05383,-163.50801,259.08563,36.09489,Sitting
2826,-0.19966,0.22126,-0.95007,-167.90254,244.74239,50.74332,Sitting
2826,-0.22261,0.17024,-0.88537,-164.85078,232.41328,59.10514,Sitting
2826,-0.27706,0.11018,-0.8114,-156.42793,217.21553,63.98796,Sitting
2827,-0.34468,0.07942,-0.78356,-143.30537,188.83418,71.67838,Sitting
2827,-0.37691,0.03059,-0.8319,-129.57246,149.22237,88.34098,Sitting
2827,-0.36885,-0.02605,-0.83166,-117.73164,100.39423,109.27604,Sitting
2827,-0.28926,0.01081,-0.79919,-106.56221,54.862,129.47868,Sitting
2827,-0.1921,0.09309,-0.77014,-103.57149,19.0954,149.80339,Sitting
2828,-0.05953,0.19294,-0.57653,-101.74043,-17.28155,184.41032,Sitting
2828,0.02031,0.18708,-0.41784,-91.05928,-33.88311,197.89909,Sitting
2828,0.04643,0.14216,-0.30676,-63.71553,-42.55011,205.83366,Sitting
2828,0.106,0.10725,-0.36193,-23.79854,-49.26397,208.45818,Sitting
2828,0.11332,0.08723,-0.53527,18.92607,-42.67218,209.00749,Sitting
2829,0.14409,0.06916,-0.54211,40.10526,-41.26837,211.99821,Sitting
2829,0.17167,0.08723,-0.55261,56.76786,-38.46075,214.9279,Sitting
2829,0.20243,0.08528,-0.55871,61.58964,-30.52618,211.57097,Sitting
2829,0.231,0.11775,-0.54895,47.30741,-11.30011,193.80974,Sitting
2829,0.26957,0.14949,-0.58313,20.51298,-2.2669,181.54167,Sitting
2830,0.30473,0.17292,-0.67273,-6.40352,8.35321,168.78532,Sitting
2830,0.31962,0.19197,-0.79773,-24.89718,18.54609,160.54558,Sitting
2830,0.33989,0.23909,-0.88342,-35.15108,23.36786,157.73796,Sitting
2830,0.34452,0.33992,-1.01696,-51.75265,31.18036,152.30583,Sitting
2830,0.31157,0.33796,-1.01843,-62.12862,30.08173,145.59196,Sitting
2831,0.29863,0.30427,-0.99035,-59.56515,14.5788,137.16911,Sitting
2831,0.31938,0.2281,-0.89587,-42.04806,0.23554,124.22965,Sitting
2831,0.33574,0.11165,-0.85437,-7.19698,-16.79327,101.09733,Sitting
2831,0.33793,0.08088,-0.89587,8.97733,-30.15997,89.92789,Sitting
2831,0.39921,0.02986,-0.88537,23.19853,-51.2171,80.28434,Sitting
2832,0.47001,0.01179,-0.79309,39.55595,-71.23663,70.76286,Sitting
2832,0.58671,0.07087,-0.55993,57.98856,-75.20391,46.22672,Sitting
2832,0.65678,0.17341,-0.33801,66.41142,-53.04815,18.02848,Sitting
2832,0.68071,0.19929,-0.33288,70.92802,-22.89679,2.34244,Sitting
2832,0.65605,0.22664,-0.42395,72.20976,10.61152,-14.19808,Sitting
2833,0.62407,0.22322,-0.45202,72.33183,27.27411,-21.94955,Sitting
2833,0.58036,0.23445,-0.49279,70.0125,40.82392,-30.18929,Sitting
2833,0.48246,0.23127,-0.55578,68.12041,63.83418,-48.56087,Sitting
2833,0.42387,0.23933,-0.58117,66.16728,71.64668,-55.94613,Sitting
2833,0.3726,0.24006,-0.59558,63.11552,76.65156,-62.65999,Sitting
2834,0.27397,0.19831,-0.62756,54.20438,79.09296,-69.618,Sitting
2834,0.23759,0.16096,-0.63757,44.56083,77.87226,-69.80111,Sitting
2834,0.20488,0.12947,-0.68396,33.51347,75.43085,-69.25179,Sitting
2834,0.16752,0.04255,-0.76281,-1.27657,68.71699,-63.94173,Sitting
2834,0.16435,-0.01165,-0.81189,-23.00509,64.13935,-62.59896,Sitting
2835,0.16899,-0.06853,-0.87097,-44.85567,59.68378,-62.47689,Sitting
2835,0.17192,-0.14226,-0.93322,-61.94552,57.79169,-67.11556,Sitting
2835,0.19169,-0.23137,-0.9862,-79.52364,50.89472,-87.25716,Sitting
2835,0.17924,-0.26555,-0.97863,-81.41573,47.65985,-98.97591,Sitting
2835,0.18681,-0.26189,-0.94714,-81.47676,38.62665,-111.61019,Sitting
2836,0.18559,-0.27385,-0.87731,-78.60811,29.28827,-121.74203,Sitting
2836,0.24003,-0.27605,-0.73742,-76.71602,10.42841,-137.42805,Sitting
2836,0.25175,-0.28215,-0.6781,-76.65498,1.94452,-143.77571,Sitting
2836,0.30204,-0.31389,-0.63122,-76.71602,-2.57208,-149.81819,Sitting
2837,0.33818,-0.32415,-0.59436,-73.17598,-5.44073,-159.0345,Sitting
2837,0.35331,-0.33709,-0.49523,-60.66378,-6.47833,-176.55159,Sitting
2837,0.35991,-0.33586,-0.43713,-53.52267,-8.30938,-185.09651,Sitting
2837,0.3643,-0.31658,-0.40051,-42.84151,-11.78839,-193.15315,Sitting
2838,0.40214,-0.31121,-0.29992,-20.86886,-17.7088,-207.25227,Sitting
2838,0.40019,-0.31877,-0.2196,-7.62423,-21.61505,-212.01302,Sitting
2838,0.42997,-0.33123,-0.15808,8.30595,-24.54473,-215.73616,Sitting
2838,0.44291,-0.34026,-0.10656,28.93583,-26.43682,-222.45003,Sitting
2839,0.39775,-0.31682,-0.03088,78.31328,-24.42266,-233.74153,Sitting
2839,0.3975,-0.33269,-0.00305,103.45976,-24.54473,-234.84016,Sitting
2839,0.39018,-0.3095,-0.005,127.9959,-24.54473,-234.04671,Sitting
2839,0.36137,-0.31462,0.0011,151.73857,-21.73712,-230.68977,Sitting
2840,0.28471,-0.29412,-0.07971,198.12529,-4.70831,-219.58138,Sitting
2840,0.22905,-0.28435,-0.20129,221.19658,4.93525,-213.05061,Sitting
2840,0.16386,-0.22942,-0.36706,245.06133,22.33027,-206.70296,Sitting
2840,-0.09346,-0.21331,-0.57946,294.68289,45.8288,-199.1346,Sitting
2841,-0.39717,-0.1657,-0.46984,351.62869,30.14277,-206.64192,Sitting
2841,-0.88375,0.18415,-0.45251,367.31473,-156.19756,-212.56233,Sitting
2841,-0.80928,0.33015,-0.51159,301.33572,-252.93829,-184.30305,Sitting
2841,-0.5002,0.2137,-0.74133,206.67021,-338.99786,-123.38998,Sitting
2842,-0.30757,0.32722,-1.18762,179.87578,-392.5257,-56.67855,Sitting
2842,-0.13399,0.43586,-1.39489,165.83769,-416.20734,-21.64437,Sitting
2842,0.04155,0.57624,-1.55383,138.73808,-408.45587,-1.13656,Sitting
2842,0.10283,0.65876,-1.61877,119.3289,-402.16925,4.29557,Sitting
2843,0.22758,0.79548,-1.70642,76.72636,-388.86359,13.51188,Sitting
2843,0.3267,0.82209,-1.66345,31.07206,-373.66583,22.36197,Sitting
2843,0.38066,0.64949,-1.42932,-23.24923,-345.6507,49.27848,Sitting
2843,0.43339,0.45515,-1.15148,-72.44356,-302.19366,92.67448,Sitting
2844,0.51347,0.37996,-1.01477,-108.75948,-257.88214,125.26725,Sitting
2844,0.45439,0.34114,-0.88317,-134.57735,-205.33086,129.72282,Sitting
2844,0.35307,0.40461,-0.85534,-145.13643,-142.76982,113.79264,Sitting
2844,0.25322,0.48884,-0.97546,-142.57295,-72.33526,93.10172,Sitting
2845,0.10991,0.69172,-1.2821,-130.8542,-5.80694,77.72086,Sitting
2845,0.05009,0.99836,-1.69397,-140.61983,40.88495,73.20426,Sitting
2845,0.0225,1.25593,-2.04235,-167.23116,74.33222,72.10563,Sitting
2845,-0.06514,1.32063,-2.1632,-178.88887,108.93916,73.2653,Sitting
3126,0.53178,-1.41545,-0.57312,-300.77609,-15.87774,-197.91389,Standing
3126,0.4478,-1.55901,-0.52331,-326.655,63.95625,-213.59993,Standing
3127,0.38847,-1.77361,-0.37609,-360.89572,180.59444,-221.22932,Standing
3127,0.45097,-1.50579,-0.69982,-133.35664,362.78436,-179.72542,Standing
3128,0.40947,-1.22918,-1.04675,6.90214,462.08856,-126.74691,Standing
3128,0.59379,-1.08782,-0.92224,68.60869,543.5705,-66.93246,Standing
3129,0.59257,-1.27874,-0.64367,245.42754,528.00653,-26.16097,Standing
3129,0.12651,7.5738,-2.4259,615.91095,517.69159,66.30729,Standing
3130,0.01738,1.62068,-1.99548,311.34549,271.96405,13.26774,Standing
3130,0.76249,-0.93132,-0.08483,14.28739,59.25653,26.75651,Standing
3131,1.04789,-1.04241,-0.03454,91.49687,24.77167,-14.32015,Standing
3131,1.29203,-0.22527,-0.25817,166.81425,2.73798,-18.71469,Standing
3132,1.34184,0.11409,-0.41418,110.17363,24.77167,-38.67318,Standing
3132,1.3433,0.21882,-0.36779,23.56474,71.15839,-34.21761,Standing
3133,1.24174,0.2491,-0.30944,-42.41427,111.01435,-39.64974,Standing
3133,1.02275,0.26301,-0.18371,-77.93672,131.82735,-46.24154,Standing
3134,0.78788,0.40144,-0.06433,-116.93819,149.40547,-45.87533,Standing
3134,0.64897,0.40437,0.02747,-142.51192,123.34345,-50.88021,Standing
3135,0.5894,0.3448,-0.02331,-166.19356,84.03681,-45.32601,Standing
3135,0.60991,0.28328,-0.06481,-179.68233,71.89082,-35.31625,Standing
3136,0.66313,0.20149,-0.07678,-180.59785,67.06904,-14.86947,Standing
3136,0.75077,0.06355,-0.02771,-175.83711,56.14374,11.07047,Standing
3137,0.92924,-0.15813,0.18152,-177.97334,49.36884,44.82291,Standing
3137,1.01445,-0.20012,0.19056,-186.82344,64.99384,67.34489,Standing
3138,1.04618,-0.23357,0.09436,-189.32588,92.21552,80.77262,Standing
3138,0.92363,-0.35784,-0.151,-213.12959,137.07637,86.632,Standing
3139,0.81181,-0.4926,-0.23767,-234.00362,156.0583,82.60368,Standing
3139,0.79716,-0.58513,-0.12634,-243.15889,148.18477,76.25602,Standing
3140,0.81865,-0.68035,0.05359,-246.39375,128.53145,61.18034,Standing
3140,0.95927,-0.76653,0.11072,-221.43037,98.99043,29.99137,Standing
3141,1.10771,-0.74016,0.05164,-189.75313,111.13642,8.07975,Standing
3141,1.09477,-0.7011,-0.02453,-167.6584,149.2834,-12.30599,Standing
3142,0.86039,-0.79192,0.09876,-143.85469,178.94649,-22.98715,Standing
3142,0.58183,-0.84539,0.20887,-117.73164,163.19942,-22.25472,Standing
3143,0.48857,-0.8449,0.25477,-86.35957,111.56367,-25.18441,Standing
3143,0.54911,-0.79558,0.2052,-64.08174,83.54853,-32.50863,Standing
3144,0.59233,-0.77654,0.25281,-31.97725,60.72138,-39.4056,Standing
3144,0.71171,-0.6325,0.21766,7.39042,45.46259,-49.04916,Standing
3145,0.856,-0.44255,0.08875,21.73368,41.92255,-62.96517,Standing
3145,0.80766,-0.4594,0.0868,15.87431,33.31659,-68.82455,Standing
3146,0.91459,-0.48308,0.05506,17.64433,23.4289,-72.42562,Standing
3146,0.96025,-0.50554,0.08558,18.9871,29.53241,-72.97494,Standing
3147,0.96513,-0.65935,0.28284,37.11454,37.40595,-68.94662,Standing
3147,0.9412,-0.37297,0.24134,58.84306,42.10566,-66.99349,Standing
3148,0.95683,-0.23333,0.1908,38.64042,41.43427,-68.03109,Standing
3148,1.03398,-0.23088,0.06727,29.79032,39.0539,-77.55257,Standing
3149,1.2061,0.07258,0.0177,44.74393,63.22382,-94.27621,Standing
3149,1.08036,0.07917,0.12415,-11.40841,72.74531,-84.44955,Standing
3180,0.57182,0.06648,-1.08093,46.20878,-70.93145,-159.46175,Standing
3180,0.63823,0.18513,-1.06506,59.81962,-75.93633,-181.2513,Standing
3180,0.73149,0.23811,-1.02575,41.69218,-68.49004,-207.06917,Standing
3180,0.86625,0.34578,-1.05261,-15.07052,-32.23516,-259.19321,Standing
3181,0.9019,0.36262,-1.01892,-50.34884,14.51777,-300.94125,Standing
3181,0.81718,0.33113,-0.92834,-67.3166,74.45429,-348.60971,Standing
3181,0.36064,0.10041,-0.62609,-59.68722,127.67695,-408.11899,Standing
3181,0.14946,-0.07073,-0.54382,-54.68233,122.67207,-414.52768,Standing
3182,0.08525,-0.14055,-0.56628,-50.1047,113.02851,-416.05356,Standing
3182,0.04448,-0.26628,-0.58752,-21.17403,75.12568,-418.80014,Standing
3182,0.13041,-0.30657,-0.62756,27.34892,29.59345,-418.92221,Standing
3182,0.19951,-0.30242,-0.68103,55.54716,12.19843,-421.42465,Standing
3183,0.32548,-0.26995,-0.79357,112.85918,-2.69415,-438.27036,Standing
3183,0.38139,-0.27849,-0.8927,141.72881,-7.57696,-450.96567,Standing
3183,0.46342,-0.28704,-1.07995,203.31328,-8.91973,-480.68979,Standing
3183,0.49247,-0.30095,-1.1239,235.53984,-0.80206,-493.87338,Standing
3184,0.53862,-0.30364,-1.15905,296.02567,44.97431,-528.11407,Standing
3184,0.52397,-0.32708,-1.1444,314.21414,115.65302,-566.99347,Standing
3184,0.51103,-0.37053,-1.14978,308.65994,161.06319,-585.54816,Standing
3184,0.36381,-0.52385,-1.19567,288.21317,253.77557,-622.96271,Standing
3185,0.30156,-0.59832,-1.25695,284.30692,292.16669,-636.20734,Standing
3185,0.18901,-0.86809,-1.52063,293.64529,360.15985,-649.45197,Standing
3185,0.11723,-1.03362,-1.72717,309.4534,391.77606,-652.68683,Standing
3185,-0.00777,-1.39202,-2.21545,358.89188,456.41229,-656.47101,Standing
3186,-0.09932,-1.5573,-2.42565,392.82742,488.94403,-664.89386,Standing
3186,-0.48458,-1.65007,-2.50231,458.19608,534.53729,-678.56573,Standing
3186,-0.60372,-1.56804,-2.47717,471.68484,536.73456,-677.83331,Standing
3186,-0.78463,-1.4782,-2.22766,432.01199,526.17548,-674.84259,Standing
3187,-0.87374,-1.42522,-2.13049,390.75223,523.06268,-686.13409,Standing
3187,-1.09761,-1.42376,-2.03234,317.02176,522.26923,-726.90558,Standing
3187,-1.27315,-1.45598,-1.92981,298.65018,518.0578,-738.9295,Standing
3187,-2.09493,-1.2929,-1.60632,309.88065,487.35712,-744.3006,Standing
3188,-2.75142,-1.11956,-1.44519,331.48709,453.66571,-727.51593,Standing
3188,-3.5356,-0.9196,-1.5194,360.05154,423.57538,-702.24738,Standing
3188,-4.45552,-0.68474,-1.62023,394.78055,290.03046,-634.80353,Standing
3188,-4.38619,-0.5114,-1.578,411.44315,182.91377,-572.66974,Standing
3189,-3.80562,-0.08806,-1.69421,448.30838,-36.20245,-457.00815,Standing
3189,-3.30391,0.01081,-1.77014,442.14383,-141.79326,-423.80502,Standing
3189,-2.56929,0.0926,-1.73376,391.11844,-307.68683,-394.20297,Standing
3189,-2.27437,0.1512,-1.70617,373.78445,-364.51056,-384.55942,Standing
3190,-1.79171,0.25325,-1.60437,343.26688,-446.29767,-363.25815,Standing
3190,-1.61324,0.30598,-1.48913,326.05496,-473.70245,-349.09799,Standing
3190,-1.18575,0.33088,-1.28186,289.92215,-520.76056,-315.46762,Standing
3190,-0.67476,0.4449,-1.21984,248.41826,-524.60577,-293.86118,Standing
3191,-0.19478,1.71858,-2.21643,202.15361,-443.12384,-268.40952,Standing
3191,-0.59688,1.62019,-2.62292,177.55644,-266.6712,-176.85677,Standing
3191,-0.56148,1.29988,-1.54846,-140.37569,30.63105,36.15592,Standing
3191,-0.63668,1.21492,-1.17199,-236.68916,50.28437,27.73307,Standing
3192,-0.9355,1.01741,-0.69128,-170.28291,50.1623,-25.18441,Standing
3192,-1.02413,1.03254,-0.72595,-98.87178,28.79999,-5.34799,Standing
3192,-0.79781,1.12068,-0.93322,-62.49483,-52.07159,103.41666,Standing
3192,-0.61348,1.06453,-0.9967,-92.58516,-76.0584,157.06657,Standing
3193,-0.40377,0.89314,-1.06481,-148.12715,-91.56133,215.66032,Standing
3193,-0.28707,0.92317,-1.09558,-154.53584,-92.41582,219.38347,Standing
3193,-0.15987,1.14021,-1.18762,-175.65401,-76.85186,181.60271,Standing
3193,-0.16524,1.22786,-1.08947,-210.44405,-57.68682,114.28092,Standing
3194,-0.16988,1.1822,-0.99353,-222.1628,-45.29669,83.64127,Standing
3194,-0.16231,1.00178,-0.92199,-235.04121,-26.31475,35.97282,Standing
3194,-0.14937,0.84675,-1.01843,-246.33272,-8.91973,-5.28695,Standing
3194,-0.15255,0.753,-1.17004,-250.66623,3.22626,-48.74398,Standing
3195,-0.15718,0.7342,-1.19909,-249.20137,5.7287,-68.2142,Standing
3195,-0.10274,0.68733,-1.15051,-236.07881,-1.16827,-91.6517,Standing
3195,0.13334,-0.23723,-0.5404,-199.45772,-6.7835,-104.22494,Standing
3195,-1.63179,-2.81096,1.35437,450.13943,-90.21856,-158.66829,Standing
3196,-1.04244,-0.3073,-3.85949,1232.2439,-327.7674,16.13639,Standing
3196,-0.07393,1.81282,-2.43444,551.33575,-254.64728,120.75065,Standing
3196,0.1978,2.49934,-0.50695,-220.57588,-147.04228,140.83122,Standing
3197,0.26786,1.36506,0.47449,-448.17599,-127.08379,189.17107,Standing
3197,0.43681,0.66194,0.00501,-302.54611,-112.61846,171.77605,Standing
3197,0.60209,0.32966,-0.96228,-203.73018,18.97333,77.72086,Standing
3198,-0.03609,0.20759,-1.11071,-157.89278,194.69356,-75.1722,Standing
3198,-0.47359,0.52156,-0.87829,-89.59444,232.84053,-105.2015,Standing
3198,-0.76241,0.95295,-0.67663,-61.45724,212.75996,-74.13461,Standing
3199,-0.97383,1.21272,-0.62487,-83.7961,149.22237,9.97184,Standing
3199,-0.68111,0.9283,-0.73303,-131.40352,26.05341,154.38103,Standing
3199,-0.42794,0.70247,-0.93737,-97.89522,32.64521,142.96745,Standing
3200,-0.35494,0.56135,-1.07458,-49.0671,102.7746,36.4611,Standing
3200,-0.46578,0.51692,-1.18566,-0.9714,172.5378,-84.57162,Standing
3200,-0.57979,0.50203,-1.26477,10.68632,185.35518,-153.41927,Standing
3201,-0.51949,0.34163,-1.39636,-51.75265,161.06319,-202.12532,Standing
3201,-0.43306,-0.11321,-1.50207,-139.03291,129.75215,-252.05209,Standing
3201,-0.45919,-0.21892,-1.45398,-177.85127,98.86835,-200.59944,Standing
3202,-0.44942,-0.23528,-1.23547,-212.70235,71.5246,-95.61898,Standing
